,תאריך ביקור,יישוב,Date,Time,Hour,x,y
1917,2023-12-21 09:36:00,חריש,2023-12-21,09:36:00,9,204728.0,707386.0
1918,2023-12-21 09:43:00,נתניה,2023-12-21,09:43:00,9,187251.0,691401.0
1919,2023-12-21 11:01:00,חדרה,2023-12-21,11:01:00,11,192540.0,704671.0
1920,2023-12-21 11:03:00,ג'סר א-זרקא,2023-12-21,11:03:00,11,191963.0,715851.0
1921,2023-12-25 10:06:00,ג'סר א-זרקא,2023-12-25,10:06:00,10,191963.0,715851.0
1922,2023-12-26 08:52:00,גן שמואל,2023-12-26,08:52:00,8,195584.0,706490.0
1923,2023-12-26 09:26:00,פרדס חנה-כרכור,2023-12-26,09:26:00,9,197945.0,708805.0
1924,2023-12-26 09:27:00,קציר,2023-12-26,09:27:00,9,209953.0,710227.0
1925,2023-12-26 10:00:00,ג'סר א-זרקא,2023-12-26,10:00:00,10,191963.0,715851.0
1926,2023-12-26 10:31:00,חדרה,2023-12-26,10:31:00,10,192540.0,704671.0
1927,2023-12-26 10:59:00,פרדס חנה-כרכור,2023-12-26,10:59:00,10,197945.0,708805.0
1928,2023-12-28 09:17:00,חריש,2023-12-28,09:17:00,9,204728.0,707386.0
1929,2023-12-28 10:20:00,חדרה,2023-12-28,10:20:00,10,192540.0,704671.0
1930,2024-01-01 08:56:00,ג'סר א-זרקא,2024-01-01,08:56:00,8,191963.0,715851.0
1931,2024-01-01 08:58:00,אור עקיבא,2024-01-01,08:58:00,8,192712.0,712692.0
1932,2024-01-01 09:05:00,פרדס חנה-כרכור,2024-01-01,09:05:00,9,197945.0,708805.0
1933,2024-01-01 09:09:00,אור עקיבא,2024-01-01,09:09:00,9,192712.0,712692.0
1934,2024-01-01 09:30:00,ג'סר א-זרקא,2024-01-01,09:30:00,9,191963.0,715851.0
1935,2024-01-01 10:26:00,ג'סר א-זרקא,2024-01-01,10:26:00,10,191963.0,715851.0
1936,2024-01-02 08:38:00,חריש,2024-01-02,08:38:00,8,204728.0,707386.0
1937,2024-01-02 09:24:00,חדרה,2024-01-02,09:24:00,9,192540.0,704671.0
1938,2024-01-02 10:02:00,בנימינה-גבעת עדה,2024-01-02,10:02:00,10,196683.0,714176.0
1939,2024-01-04 08:44:00,חדרה,2024-01-04,08:44:00,8,192540.0,704671.0
1940,2024-01-04 08:58:00,פרדס חנה-כרכור,2024-01-04,08:58:00,8,197945.0,708805.0
1941,2024-01-04 09:45:00,חדרה,2024-01-04,09:45:00,9,192540.0,704671.0
1942,2024-01-04 10:24:00,בנימינה-גבעת עדה,2024-01-04,10:24:00,10,196683.0,714176.0
1943,2024-01-04 10:34:00,פרדס חנה-כרכור,2024-01-04,10:34:00,10,197945.0,708805.0
1944,2024-01-04 10:53:00,חדרה,2024-01-04,10:53:00,10,192540.0,704671.0
1945,2024-01-04 11:16:00,חדרה,2024-01-04,11:16:00,11,192540.0,704671.0
1946,2024-01-08 09:08:00,חדרה,2024-01-08,09:08:00,9,192540.0,704671.0
1947,2024-01-08 09:22:00,חדרה,2024-01-08,09:22:00,9,192540.0,704671.0
1948,2024-01-08 09:53:00,ג'סר א-זרקא,2024-01-08,09:53:00,9,191963.0,715851.0
1949,2024-01-09 08:59:00,ג'ת,2024-01-09,08:59:00,8,203558.0,700670.0
1950,2024-01-09 10:12:00,טייבה,2024-01-09,10:12:00,10,200810.0,685697.0
1951,2024-01-09 10:23:00,אור עקיבא,2024-01-09,10:23:00,10,192712.0,712692.0
1952,2024-01-09 11:23:00,חדרה,2024-01-09,11:23:00,11,192540.0,704671.0
1953,2024-01-09 11:24:00,חדרה,2024-01-09,11:24:00,11,192540.0,704671.0
1954,2024-01-09 11:25:00,פוריידיס,2024-01-09,11:25:00,11,195797.0,722658.0
1955,2024-01-09 11:49:00,חדרה,2024-01-09,11:49:00,11,192540.0,704671.0
1956,2024-01-11 08:58:00,זכרון יעקב,2024-01-11,08:58:00,8,195812.0,719605.0
1957,2024-01-11 09:41:00,חדרה,2024-01-11,09:41:00,9,192540.0,704671.0
1958,2024-01-11 10:57:00,פרדס חנה-כרכור,2024-01-11,10:57:00,10,197945.0,708805.0
1959,2024-01-11 11:15:00,זכרון יעקב,2024-01-11,11:15:00,11,195812.0,719605.0
1960,2024-01-15 09:22:00,פרדס חנה-כרכור,2024-01-15,09:22:00,9,197945.0,708805.0
1961,2024-01-15 10:25:00,חדרה,2024-01-15,10:25:00,10,192540.0,704671.0
1962,2024-01-16 09:34:00,ג'סר א-זרקא,2024-01-16,09:34:00,9,191963.0,715851.0
1963,2024-01-16 09:53:00,כפר קרע,2024-01-16,09:53:00,9,205020.0,712373.0
1964,2024-01-16 10:52:00,חדרה,2024-01-16,10:52:00,10,192540.0,704671.0
1965,2024-01-16 10:54:00,ג'סר א-זרקא,2024-01-16,10:54:00,10,191963.0,715851.0
1966,2024-01-16 13:01:00,חדרה,2024-01-16,13:01:00,13,192540.0,704671.0
1967,2024-01-18 08:45:00,כפר ויתקין,2024-01-18,08:45:00,8,188721.0,698680.0
1968,2024-01-22 09:42:00,ערערה,2024-01-22,09:42:00,9,208681.0,711765.0
1969,2024-01-22 09:56:00,חריש,2024-01-22,09:56:00,9,204728.0,707386.0
1970,2024-01-23 08:40:00,"בסמ""ה",2024-01-23,08:40:00,8,210076.0,715130.0
1971,2024-01-23 09:50:00,ג'סר א-זרקא,2024-01-23,09:50:00,9,191963.0,715851.0
1972,2024-01-23 11:10:00,בנימינה-גבעת עדה,2024-01-23,11:10:00,11,196683.0,714176.0
1973,2024-01-23 12:05:00,אור עקיבא,2024-01-23,12:05:00,12,192712.0,712692.0
1974,2024-01-25 08:41:00,אביאל,2024-01-25,08:41:00,8,199615.0,715338.0
1975,2024-01-25 10:03:00,ג'סר א-זרקא,2024-01-25,10:03:00,10,191963.0,715851.0
1976,2024-01-25 10:05:00,ג'סר א-זרקא,2024-01-25,10:05:00,10,191963.0,715851.0
1977,2024-01-25 10:47:00,אור עקיבא,2024-01-25,10:47:00,10,192712.0,712692.0
1978,2024-01-29 09:16:00,חדרה,2024-01-29,09:16:00,9,192540.0,704671.0
1979,2024-01-29 10:15:00,חדרה,2024-01-29,10:15:00,10,192540.0,704671.0
1980,2024-01-29 10:59:00,חדרה,2024-01-29,10:59:00,10,192540.0,704671.0
1981,2024-01-30 09:28:00,ג'סר א-זרקא,2024-01-30,09:28:00,9,191963.0,715851.0
1982,2024-01-30 10:49:00,ג'סר א-זרקא,2024-01-30,10:49:00,10,191963.0,715851.0
1983,2024-01-30 12:56:00,חדרה,2024-01-30,12:56:00,12,192540.0,704671.0
1984,2024-02-01 11:13:00,חדרה,2024-02-01,11:13:00,11,192540.0,704671.0
1985,2024-02-05 09:17:00,חדרה,2024-02-05,09:17:00,9,192540.0,704671.0
1986,2024-02-05 09:45:00,חדרה,2024-02-05,09:45:00,9,192540.0,704671.0
1987,2024-02-05 09:53:00,אביאל,2024-02-05,09:53:00,9,199615.0,715338.0
1988,2024-02-05 11:28:00,ג'סר א-זרקא,2024-02-05,11:28:00,11,191963.0,715851.0
1989,2024-02-05 11:29:00,ג'סר א-זרקא,2024-02-05,11:29:00,11,191963.0,715851.0
1990,2024-02-06 09:42:00,באקה אל-גרביה,2024-02-06,09:42:00,9,204130.0,702898.0
1991,2024-02-06 10:26:00,חריש,2024-02-06,10:26:00,10,204728.0,707386.0
1992,2024-02-06 10:28:00,חריש,2024-02-06,10:28:00,10,204728.0,707386.0
1993,2024-02-06 10:29:00,חריש,2024-02-06,10:29:00,10,204728.0,707386.0
1994,2024-02-06 10:30:00,חריש,2024-02-06,10:30:00,10,204728.0,707386.0
1995,2024-02-08 09:44:00,חדרה,2024-02-08,09:44:00,9,192540.0,704671.0
1996,2024-02-08 10:20:00,ג'סר א-זרקא,2024-02-08,10:20:00,10,191963.0,715851.0
1997,2024-02-08 10:27:00,פרדס חנה-כרכור,2024-02-08,10:27:00,10,197945.0,708805.0
1998,2024-02-13 09:03:00,כפר קרע,2024-02-13,09:03:00,9,205020.0,712373.0
1999,2024-02-13 09:16:00,פרדס חנה-כרכור,2024-02-13,09:16:00,9,197945.0,708805.0
2000,2024-02-13 09:21:00,ג'סר א-זרקא,2024-02-13,09:21:00,9,191963.0,715851.0
2001,2024-02-13 09:26:00,ג'סר א-זרקא,2024-02-13,09:26:00,9,191963.0,715851.0
2002,2024-02-13 09:39:00,ג'סר א-זרקא,2024-02-13,09:39:00,9,191963.0,715851.0
2003,2024-02-13 10:16:00,באקה אל-גרביה,2024-02-13,10:16:00,10,204130.0,702898.0
2004,2024-02-13 10:54:00,פוריידיס,2024-02-13,10:54:00,10,195797.0,722658.0
2005,2024-02-13 11:56:00,חדרה,2024-02-13,11:56:00,11,192540.0,704671.0
2006,2024-02-15 08:36:00,חדרה,2024-02-15,08:36:00,8,192540.0,704671.0
2007,2024-02-15 09:12:00,אום אל-פחם,2024-02-15,09:12:00,9,214505.0,714034.0
2008,2024-02-15 09:23:00,פרדס חנה-כרכור,2024-02-15,09:23:00,9,197945.0,708805.0
2009,2024-02-15 10:08:00,ג'סר א-זרקא,2024-02-15,10:08:00,10,191963.0,715851.0
2010,2024-02-15 10:11:00,חדרה,2024-02-15,10:11:00,10,192540.0,704671.0
2011,2024-02-15 10:14:00,חדרה,2024-02-15,10:14:00,10,192540.0,704671.0
2012,2024-02-19 09:38:00,ג'סר א-זרקא,2024-02-19,09:38:00,9,191963.0,715851.0
2013,2024-02-19 09:39:00,ג'סר א-זרקא,2024-02-19,09:39:00,9,191963.0,715851.0
2014,2024-02-19 10:15:00,אור עקיבא,2024-02-19,10:15:00,10,192712.0,712692.0
2015,2024-02-20 09:24:00,בנימינה-גבעת עדה,2024-02-20,09:24:00,9,196683.0,714176.0
2016,2024-02-20 09:26:00,חדרה,2024-02-20,09:26:00,9,192540.0,704671.0
2017,2024-02-20 09:57:00,חדרה,2024-02-20,09:57:00,9,192540.0,704671.0
2018,2024-02-20 09:58:00,חדרה,2024-02-20,09:58:00,9,192540.0,704671.0
2019,2024-02-20 09:59:00,חדרה,2024-02-20,09:59:00,9,192540.0,704671.0
2020,2024-02-20 10:15:00,ג'סר א-זרקא,2024-02-20,10:15:00,10,191963.0,715851.0
2021,2024-02-20 11:09:00,ג'סר א-זרקא,2024-02-20,11:09:00,11,191963.0,715851.0
2022,2024-02-22 09:41:00,אליכין,2024-02-22,09:41:00,9,193179.0,701567.0
2023,2024-02-22 10:14:00,כפר קרע,2024-02-22,10:14:00,10,205020.0,712373.0
2024,2024-02-22 10:21:00,ג'סר א-זרקא,2024-02-22,10:21:00,10,191963.0,715851.0
2025,2024-02-22 10:25:00,עין שמר,2024-02-22,10:25:00,10,200907.0,707757.0
2026,2024-02-22 11:01:00,חדרה,2024-02-22,11:01:00,11,192540.0,704671.0
2027,2024-02-26 09:24:00,חדרה,2024-02-26,09:24:00,9,192540.0,704671.0
2028,2024-02-26 09:41:00,חדרה,2024-02-26,09:41:00,9,192540.0,704671.0
2029,2024-02-26 09:59:00,ג'סר א-זרקא,2024-02-26,09:59:00,9,191963.0,715851.0
2030,2024-02-26 10:08:00,חיננית,2024-02-26,10:08:00,10,215978.0,709701.0
2031,2024-02-26 10:22:00,ג'סר א-זרקא,2024-02-26,10:22:00,10,191963.0,715851.0
2032,2024-02-29 09:13:00,פרדס חנה-כרכור,2024-02-29,09:13:00,9,197945.0,708805.0
2033,2024-02-29 09:16:00,גן השומרון,2024-02-29,09:16:00,9,200085.0,707640.0
2034,2024-02-29 10:11:00,עין החורש,2024-02-29,10:11:00,10,194542.0,699149.0
2035,2024-02-29 10:58:00,ערערה,2024-02-29,10:58:00,10,208681.0,711765.0
2036,2024-02-29 10:59:00,ערערה,2024-02-29,10:59:00,10,208681.0,711765.0
2037,2024-03-04 08:55:00,חדרה,2024-03-04,08:55:00,8,192540.0,704671.0
2038,2024-03-04 09:47:00,חדרה,2024-03-04,09:47:00,9,192540.0,704671.0
2039,2024-03-04 10:37:00,ג'סר א-זרקא,2024-03-04,10:37:00,10,191963.0,715851.0
2040,2024-03-04 10:57:00,אליכין,2024-03-04,10:57:00,10,193179.0,701567.0
2041,2024-03-05 09:18:00,גבעת חיים (איחוד),2024-03-05,09:18:00,9,193839.0,700642.0
2042,2024-03-05 10:21:00,באקה אל-גרביה,2024-03-05,10:21:00,10,204130.0,702898.0
2043,2024-03-05 10:45:00,ג'סר א-זרקא,2024-03-05,10:45:00,10,191963.0,715851.0
2044,2024-03-05 10:50:00,באקה אל-גרביה,2024-03-05,10:50:00,10,204130.0,702898.0
2045,2024-03-05 11:04:00,חדרה,2024-03-05,11:04:00,11,192540.0,704671.0
2046,2024-03-05 11:07:00,עין החורש,2024-03-05,11:07:00,11,194542.0,699149.0
2047,2024-03-11 09:09:00,קיסריה,2024-03-11,09:09:00,9,191618.0,712309.0
2048,2024-03-11 09:10:00,חדרה,2024-03-11,09:10:00,9,192540.0,704671.0
2049,2024-03-11 09:50:00,פרדס חנה-כרכור,2024-03-11,09:50:00,9,197945.0,708805.0
2050,2024-03-11 10:40:00,כפר קרע,2024-03-11,10:40:00,10,205020.0,712373.0
2051,2024-03-12 09:37:00,כפר קרע,2024-03-12,09:37:00,9,205020.0,712373.0
2052,2024-03-12 09:56:00,חדרה,2024-03-12,09:56:00,9,192540.0,704671.0
2053,2024-03-12 10:01:00,פוריידיס,2024-03-12,10:01:00,10,195797.0,722658.0
2054,2024-03-12 11:08:00,ג'סר א-זרקא,2024-03-12,11:08:00,11,191963.0,715851.0
2055,2024-03-14 08:39:00,אור עקיבא,2024-03-14,08:39:00,8,192712.0,712692.0
2056,2024-03-14 09:02:00,חדרה,2024-03-14,09:02:00,9,192540.0,704671.0
2057,2024-03-18 10:42:00,ג'סר א-זרקא,2024-03-18,10:42:00,10,191963.0,715851.0
2058,2024-03-19 09:59:00,חדרה,2024-03-19,09:59:00,9,192540.0,704671.0
2059,2024-03-19 10:48:00,ג'סר א-זרקא,2024-03-19,10:48:00,10,191963.0,715851.0
2060,2024-03-21 09:07:00,גן שמואל,2024-03-21,09:07:00,9,195584.0,706490.0
2061,2024-03-21 09:41:00,חדרה,2024-03-21,09:41:00,9,192540.0,704671.0
2062,2024-03-21 09:48:00,חדרה,2024-03-21,09:48:00,9,192540.0,704671.0
2063,2024-03-21 09:48:00,ג'סר א-זרקא,2024-03-21,09:48:00,9,191963.0,715851.0
2064,2024-03-21 10:04:00,חדרה,2024-03-21,10:04:00,10,192540.0,704671.0
2065,2024-03-21 10:49:00,חדרה,2024-03-21,10:49:00,10,192540.0,704671.0
2066,2024-03-25 08:22:00,פרדס חנה-כרכור,2024-03-25,08:22:00,8,197945.0,708805.0
2067,2024-03-25 09:38:00,חדרה,2024-03-25,09:38:00,9,192540.0,704671.0
2068,2024-03-25 10:17:00,חריש,2024-03-25,10:17:00,10,204728.0,707386.0
2069,2024-03-25 10:18:00,חריש,2024-03-25,10:18:00,10,204728.0,707386.0
2070,2024-03-26 09:25:00,אור עקיבא,2024-03-26,09:25:00,9,192712.0,712692.0
2071,2024-03-26 10:17:00,חדרה,2024-03-26,10:17:00,10,192540.0,704671.0
2072,2024-03-26 10:39:00,אום אל-פחם,2024-03-26,10:39:00,10,214505.0,714034.0
2073,2024-03-26 11:29:00,ג'סר א-זרקא,2024-03-26,11:29:00,11,191963.0,715851.0
2074,2024-03-26 11:37:00,חריש,2024-03-26,11:37:00,11,204728.0,707386.0
2075,2024-03-28 08:56:00,חדרה,2024-03-28,08:56:00,8,192540.0,704671.0
2076,2024-03-28 09:24:00,נתניה,2024-03-28,09:24:00,9,187251.0,691401.0
2077,2024-04-01 08:43:00,חדרה,2024-04-01,08:43:00,8,192540.0,704671.0
2078,2024-04-01 08:49:00,חדרה,2024-04-01,08:49:00,8,192540.0,704671.0
2079,2024-04-01 09:12:00,חדרה,2024-04-01,09:12:00,9,192540.0,704671.0
2080,2024-04-01 10:07:00,חדרה,2024-04-01,10:07:00,10,192540.0,704671.0
2081,2024-04-02 08:17:00,ג'סר א-זרקא,2024-04-02,08:17:00,8,191963.0,715851.0
2082,2024-04-02 09:42:00,ג'סר א-זרקא,2024-04-02,09:42:00,9,191963.0,715851.0
2083,2024-04-02 11:15:00,חדרה,2024-04-02,11:15:00,11,192540.0,704671.0
2084,2024-04-02 11:29:00,חדרה,2024-04-02,11:29:00,11,192540.0,704671.0
2085,2024-04-04 08:45:00,אור עקיבא,2024-04-04,08:45:00,8,192712.0,712692.0
2086,2024-04-04 09:09:00,חדרה,2024-04-04,09:09:00,9,192540.0,704671.0
2087,2024-04-04 09:27:00,פרדס חנה-כרכור,2024-04-04,09:27:00,9,197945.0,708805.0
2088,2024-04-04 10:15:00,ג'סר א-זרקא,2024-04-04,10:15:00,10,191963.0,715851.0
2089,2024-04-04 11:05:00,פרדס חנה-כרכור,2024-04-04,11:05:00,11,197945.0,708805.0
2090,2024-04-08 08:48:00,כפר קרע,2024-04-08,08:48:00,8,205020.0,712373.0
2091,2024-04-08 09:02:00,חדרה,2024-04-08,09:02:00,9,192540.0,704671.0
2092,2024-04-08 09:14:00,פרדס חנה-כרכור,2024-04-08,09:14:00,9,197945.0,708805.0
2093,2024-04-08 10:08:00,חדרה,2024-04-08,10:08:00,10,192540.0,704671.0
2094,2024-04-09 08:51:00,ג'ת,2024-04-09,08:51:00,8,203558.0,700670.0
2095,2024-04-09 10:09:00,חדרה,2024-04-09,10:09:00,10,192540.0,704671.0
2096,2024-04-09 10:11:00,חדרה,2024-04-09,10:11:00,10,192540.0,704671.0
2097,2024-04-09 10:17:00,ג'סר א-זרקא,2024-04-09,10:17:00,10,191963.0,715851.0
2098,2024-04-09 11:11:00,חדרה,2024-04-09,11:11:00,11,192540.0,704671.0
2099,2024-04-09 11:12:00,חריש,2024-04-09,11:12:00,11,204728.0,707386.0
2100,2024-04-16 09:31:00,חדרה,2024-04-16,09:31:00,9,192540.0,704671.0
2101,2024-04-16 09:42:00,אור עקיבא,2024-04-16,09:42:00,9,192712.0,712692.0
2102,2024-04-16 10:25:00,ג'סר א-זרקא,2024-04-16,10:25:00,10,191963.0,715851.0
2103,2024-04-16 10:47:00,שקד,2024-04-16,10:47:00,10,216097.0,708807.0
2104,2024-04-18 09:22:00,גן שמואל,2024-04-18,09:22:00,9,195584.0,706490.0
2105,2024-04-18 09:31:00,ג'סר א-זרקא,2024-04-18,09:31:00,9,191963.0,715851.0
2106,2024-04-18 10:11:00,באקה אל-גרביה,2024-04-18,10:11:00,10,204130.0,702898.0
2107,2024-04-18 10:36:00,פרדס חנה-כרכור,2024-04-18,10:36:00,10,197945.0,708805.0
2108,2024-04-30 08:12:00,ג'סר א-זרקא,2024-04-30,08:12:00,8,191963.0,715851.0
2109,2024-04-30 08:36:00,ג'סר א-זרקא,2024-04-30,08:36:00,8,191963.0,715851.0
2110,2024-04-30 09:35:00,בנימינה-גבעת עדה,2024-04-30,09:35:00,9,196683.0,714176.0
2111,2024-04-30 11:21:00,באקה אל-גרביה,2024-04-30,11:21:00,11,204130.0,702898.0
2112,2024-04-30 11:21:00,פרדס חנה-כרכור,2024-04-30,11:21:00,11,197945.0,708805.0
2113,2024-04-30 11:23:00,קיסריה,2024-04-30,11:23:00,11,191618.0,712309.0
2114,2024-05-02 09:23:00,אביאל,2024-05-02,09:23:00,9,199615.0,715338.0
2115,2024-05-02 10:10:00,אור עקיבא,2024-05-02,10:10:00,10,192712.0,712692.0
2116,2024-05-02 10:52:00,אור עקיבא,2024-05-02,10:52:00,10,192712.0,712692.0
2117,2024-05-06 09:11:00,ג'סר א-זרקא,2024-05-06,09:11:00,9,191963.0,715851.0
2118,2024-05-06 10:28:00,חדרה,2024-05-06,10:28:00,10,192540.0,704671.0
2119,2024-05-07 00:00:00,פרדס חנה-כרכור,2024-05-07,00:00:00,0,197945.0,708805.0
2120,2024-05-07 10:02:00,ג'סר א-זרקא,2024-05-07,10:02:00,10,191963.0,715851.0
2121,2024-05-07 10:10:00,חיננית,2024-05-07,10:10:00,10,215978.0,709701.0
2122,2024-05-07 10:16:00,ג'סר א-זרקא,2024-05-07,10:16:00,10,191963.0,715851.0
2123,2024-05-16 08:50:00,ג'ת,2024-05-16,08:50:00,8,203558.0,700670.0
2124,2024-05-16 10:32:00,אור עקיבא,2024-05-16,10:32:00,10,192712.0,712692.0
2125,2024-05-16 10:59:00,חריש,2024-05-16,10:59:00,10,204728.0,707386.0
2126,2024-05-16 11:12:00,חדרה,2024-05-16,11:12:00,11,192540.0,704671.0
2127,2024-05-20 08:56:00,ג'סר א-זרקא,2024-05-20,08:56:00,8,191963.0,715851.0
2128,2024-05-20 09:13:00,ג'סר א-זרקא,2024-05-20,09:13:00,9,191963.0,715851.0
2129,2024-05-20 09:14:00,חדרה,2024-05-20,09:14:00,9,192540.0,704671.0
2130,2024-05-20 09:15:00,ג'סר א-זרקא,2024-05-20,09:15:00,9,191963.0,715851.0
2131,2024-05-21 09:21:00,חדרה,2024-05-21,09:21:00,9,192540.0,704671.0
2132,2024-05-21 09:21:00,חדרה,2024-05-21,09:21:00,9,192540.0,704671.0
2133,2024-05-21 09:40:00,חדרה,2024-05-21,09:40:00,9,192540.0,704671.0
2134,2024-05-21 10:05:00,ג'סר א-זרקא,2024-05-21,10:05:00,10,191963.0,715851.0
2135,2024-05-21 10:19:00,זכרון יעקב,2024-05-21,10:19:00,10,195812.0,719605.0
2136,2024-05-21 10:35:00,חדרה,2024-05-21,10:35:00,10,192540.0,704671.0
2137,2024-05-21 10:36:00,חדרה,2024-05-21,10:36:00,10,192540.0,704671.0
2138,2024-05-21 10:37:00,ג'סר א-זרקא,2024-05-21,10:37:00,10,191963.0,715851.0
2139,2024-05-21 10:49:00,חדרה,2024-05-21,10:49:00,10,192540.0,704671.0
2140,2024-05-21 11:35:00,פרדס חנה-כרכור,2024-05-21,11:35:00,11,197945.0,708805.0
2141,2024-05-21 12:04:00,אלוני יצחק,2024-05-21,12:04:00,12,200623.0,712932.0
2142,2024-05-23 09:56:00,חדרה,2024-05-23,09:56:00,9,192540.0,704671.0
2143,2024-05-23 10:25:00,פוריידיס,2024-05-23,10:25:00,10,195797.0,722658.0
2144,2024-05-23 10:47:00,חדרה,2024-05-23,10:47:00,10,192540.0,704671.0
2145,2024-05-23 11:15:00,אור עקיבא,2024-05-23,11:15:00,11,192712.0,712692.0
2146,2024-05-27 08:56:00,חדרה,2024-05-27,08:56:00,8,192540.0,704671.0
2147,2024-05-27 08:57:00,חדרה,2024-05-27,08:57:00,8,192540.0,704671.0
2148,2024-05-27 10:51:00,חריש,2024-05-27,10:51:00,10,204728.0,707386.0
2149,2024-05-28 09:21:00,אור עקיבא,2024-05-28,09:21:00,9,192712.0,712692.0
2150,2024-05-28 11:05:00,אור עקיבא,2024-05-28,11:05:00,11,192712.0,712692.0
2151,2024-05-28 11:17:00,ג'סר א-זרקא,2024-05-28,11:17:00,11,191963.0,715851.0
2152,2024-05-28 11:38:00,חדרה,2024-05-28,11:38:00,11,192540.0,704671.0
2153,2024-05-28 12:47:00,חריש,2024-05-28,12:47:00,12,204728.0,707386.0
2154,2024-05-30 08:48:00,אור עקיבא,2024-05-30,08:48:00,8,192712.0,712692.0
2155,2024-05-30 10:19:00,חריש,2024-05-30,10:19:00,10,204728.0,707386.0
2156,2024-05-30 10:20:00,חריש,2024-05-30,10:20:00,10,204728.0,707386.0
2157,2024-05-30 10:21:00,חריש,2024-05-30,10:21:00,10,204728.0,707386.0
2158,2024-05-30 10:31:00,חריש,2024-05-30,10:31:00,10,204728.0,707386.0
2159,2024-06-03 08:12:00,"בסמ""ה",2024-06-03,08:12:00,8,210076.0,715130.0
2160,2024-06-03 09:50:00,חדרה,2024-06-03,09:50:00,9,192540.0,704671.0
2161,2024-06-03 09:54:00,חדרה,2024-06-03,09:54:00,9,192540.0,704671.0
2162,2024-06-03 10:30:00,ג'סר א-זרקא,2024-06-03,10:30:00,10,191963.0,715851.0
2163,2024-06-04 09:22:00,חדרה,2024-06-04,09:22:00,9,192540.0,704671.0
2164,2024-06-04 09:52:00,חדרה,2024-06-04,09:52:00,9,192540.0,704671.0
2165,2024-06-04 10:03:00,ג'סר א-זרקא,2024-06-04,10:03:00,10,191963.0,715851.0
2166,2024-06-04 10:54:00,כפר ויתקין,2024-06-04,10:54:00,10,188721.0,698680.0
2167,2024-06-04 11:03:00,עין שמר,2024-06-04,11:03:00,11,200907.0,707757.0
2168,2024-06-06 08:53:00,עין החורש,2024-06-06,08:53:00,8,194542.0,699149.0
2169,2024-06-06 09:10:00,ג'סר א-זרקא,2024-06-06,09:10:00,9,191963.0,715851.0
2170,2024-06-06 10:09:00,ערערה,2024-06-06,10:09:00,10,208681.0,711765.0
2171,2024-06-06 10:28:00,ג'סר א-זרקא,2024-06-06,10:28:00,10,191963.0,715851.0
2172,2024-06-10 00:00:00,כפר קרע,2024-06-10,00:00:00,0,205020.0,712373.0
2173,2024-06-10 00:00:00,כפר קרע,2024-06-10,00:00:00,0,205020.0,712373.0
2174,2024-06-10 09:21:00,חדרה,2024-06-10,09:21:00,9,192540.0,704671.0
2175,2024-06-10 09:36:00,ג'סר א-זרקא,2024-06-10,09:36:00,9,191963.0,715851.0
2176,2024-06-10 09:45:00,חריש,2024-06-10,09:45:00,9,204728.0,707386.0
2177,2024-06-10 09:51:00,ג'סר א-זרקא,2024-06-10,09:51:00,9,191963.0,715851.0
2178,2024-06-13 09:38:00,אור עקיבא,2024-06-13,09:38:00,9,192712.0,712692.0
2179,2024-06-13 10:05:00,חדרה,2024-06-13,10:05:00,10,192540.0,704671.0
2180,2024-06-13 10:53:00,ג'סר א-זרקא,2024-06-13,10:53:00,10,191963.0,715851.0
2181,2024-06-13 11:55:00,ג'סר א-זרקא,2024-06-13,11:55:00,11,191963.0,715851.0
2182,2024-06-17 09:18:00,חדרה,2024-06-17,09:18:00,9,192540.0,704671.0
2183,2024-06-17 10:06:00,בנימינה-גבעת עדה,2024-06-17,10:06:00,10,196683.0,714176.0
2184,2024-06-17 10:10:00,חדרה,2024-06-17,10:10:00,10,192540.0,704671.0
2185,2024-06-17 10:53:00,מענית,2024-06-17,10:53:00,10,202803.0,706977.0
2186,2024-06-18 09:11:00,אור עקיבא,2024-06-18,09:11:00,9,192712.0,712692.0
2187,2024-06-18 09:12:00,אור עקיבא,2024-06-18,09:12:00,9,192712.0,712692.0
2188,2024-06-18 09:19:00,חדרה,2024-06-18,09:19:00,9,192540.0,704671.0
2189,2024-06-18 11:06:00,חדרה,2024-06-18,11:06:00,11,192540.0,704671.0
2190,2024-06-18 11:26:00,פרדס חנה-כרכור,2024-06-18,11:26:00,11,197945.0,708805.0
2191,2024-06-20 08:25:00,גן שמואל,2024-06-20,08:25:00,8,195584.0,706490.0
2192,2024-06-20 09:53:00,פרדס חנה-כרכור,2024-06-20,09:53:00,9,197945.0,708805.0
2193,2024-06-24 09:52:00,ג'סר א-זרקא,2024-06-24,09:52:00,9,191963.0,715851.0
2194,2024-06-24 10:09:00,ג'סר א-זרקא,2024-06-24,10:09:00,10,191963.0,715851.0
2195,2024-06-27 09:04:00,חדרה,2024-06-27,09:04:00,9,192540.0,704671.0
2196,2024-06-27 09:12:00,ג'סר א-זרקא,2024-06-27,09:12:00,9,191963.0,715851.0
2197,2024-06-27 09:59:00,ג'סר א-זרקא,2024-06-27,09:59:00,9,191963.0,715851.0
2198,2024-06-27 10:33:00,חדרה,2024-06-27,10:33:00,10,192540.0,704671.0
2199,2024-06-27 10:42:00,חדרה,2024-06-27,10:42:00,10,192540.0,704671.0
2200,2024-06-27 11:18:00,חדרה,2024-06-27,11:18:00,11,192540.0,704671.0
2201,2024-07-01 08:32:00,חריש,2024-07-01,08:32:00,8,204728.0,707386.0
